Order_ID,Order_Date,Region,City,Segment,Channel,Category,Subcategory,Product_ID,Customer_ID,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Year,Month,Month_Name,Quarter
SO00146,2025-10-09,North,Lucknow,Home Office,Online,Office Supplies,Envelopes,P10004,C1179,1,715.18,0.1308,621.61,400.6,221.02,0.35556056048004375,2025,10,Oct,Q4
SO00147,2023-12-14,North,Lucknow,Home Office,Online,Furniture,Chairs,P10008,C1283,2,7807.61,0.3456,10219.36,7406.76,2812.59,0.27522173599912325,2023,12,Dec,Q4
SO00148,2023-12-28,Central,Raipur,Corporate,Online,Technology,Phones,P10049,C1341,4,18900.96,0.3871,46335.18,29936.49,16398.69,0.3539144554958025,2023,12,Dec,Q4
SO00149,2024-12-04,East,Kolkata,Consumer,Retail Store,Technology,Laptops,P10046,C1127,9,17035.77,0.1607,128689.81,84564.24,44125.57,0.34288317000390317,2024,12,Dec,Q4
SO00150,2023-01-01,South,Kochi,Home Office,Retail Store,Office Supplies,Envelopes,P10094,C1324,1,740.63,0.1538,626.75,408.99,217.77,0.34745911447945754,2023,1,Jan,Q1
SO00151,2024-09-30,West,Mumbai,Consumer,Retail Store,Technology,Accessories,P10014,C1266,10,27919.14,0.4483,154029.38,107266.73,46762.65,0.30359565168671065,2024,9,Sep,Q3
SO00152,2023-07-29,North,Jaipur,Home Office,Retail Store,Technology,Accessories,P10085,C1357,5,24015.11,0.0914,109096.43,71372.61,37723.82,0.34578418377209963,2023,7,Jul,Q3
SO00153,2024-07-27,East,Kolkata,Home Office,Online,Technology,Accessories,P10098,C1364,6,9579.8,0.1612,48214.71,32390.95,15823.77,0.3281938230054687,2024,7,Jul,Q3
SO00154,2023-07-14,Central,Raipur,Consumer,Distributor,Office Supplies,Pens,P10068,C1007,10,1183.82,0.19,9589.2,5158.89,4430.31,0.46201038668502065,2023,7,Jul,Q3
SO00155,2024-02-25,Central,Indore,Consumer,Retail Store,Technology,Printers,P10076,C1440,3,22292.11,0.1634,55950.9,39356.89,16594.01,0.29658164569292,2024,2,Feb,Q1
SO00156,2025-04-12,North,Jaipur,Consumer,Online,Technology,Laptops,P10059,C1262,3,32662.85,0.212,77218.87,47148.56,30070.3,0.38941647294242976,2025,4,Apr,Q2
SO00157,2023-05-05,East,Patna,Home Office,Online,Technology,Phones,P10096,C1109,5,19612.05,0.1124,87043.07,54401.37,32641.7,0.3750063043502487,2023,5,May,Q2
SO00158,2025-10-04,West,Pune,Corporate,Retail Store,Office Supplies,Paper,P10021,C1383,5,840.83,0.4588,2275.29,1256.1,1019.19,0.4479385045422782,2025,10,Oct,Q4
SO00159,2023-10-27,Central,Nagpur,Corporate,Online,Furniture,Chairs,P10085,C1165,2,2047.77,0.2479,3080.44,2342.6,737.84,0.2395242238121827,2023,10,Oct,Q4
SO00160,2024-06-03,North,Jaipur,Home Office,Online,Furniture,Storage,P10012,C1558,5,4194.17,0.5152,10165.85,7354.03,2811.82,0.2765946772773551,2024,6,Jun,Q2
SO00161,2025-06-01,East,Guwahati,Corporate,Online,Office Supplies,Envelopes,P10081,C1499,10,1778.75,0.0742,16466.95,8693.24,7773.71,0.47207952899595856,2025,6,Jun,Q2
SO00162,2025-08-31,East,Kolkata,Corporate,Retail Store,Furniture,Bookcases,P10063,C1147,3,7996.79,0.1911,19406.39,13794.05,5612.34,0.28920061897138005,2025,8,Aug,Q3
SO00163,2024-03-18,North,Lucknow,Home Office,Online,Office Supplies,Paper,P10041,C1194,6,1203.51,0.4109,4254.27,2324.45,1929.82,0.4536195398975617,2024,3,Mar,Q1
SO00164,2024-11-26,East,Kolkata,Home Office,Retail Store,Office Supplies,Pens,P10073,C1128,8,1095.78,0.2543,6537.35,3616.96,2920.38,0.44672229573145084,2024,11,Nov,Q4
SO00165,2023-09-14,Central,Indore,Consumer,Retail Store,Furniture,Storage,P10045,C1290,4,6778.3,0.2444,20486.97,14626.37,5860.6,0.2860647523767546,2023,9,Sep,Q3
SO00166,2023-03-24,East,Patna,Consumer,Distributor,Technology,Printers,P10027,C1567,6,11390.1,0.0988,61590.93,39828.04,21762.89,0.3533456955431587,2023,3,Mar,Q1
SO00167,2025-01-02,East,Kolkata,Corporate,Distributor,Office Supplies,Paper,P10100,C1010,3,1267.38,0.0809,3494.5,2237.06,1257.44,0.3598340248962656,2025,1,Jan,Q1
SO00168,2024-10-21,West,Ahmedabad,Consumer,Online,Technology,Printers,P10082,C1290,6,15352.59,0.3252,62162.72,45383.1,16779.62,0.2699305950576165,2024,10,Oct,Q4
SO00169,2023-12-20,West,Pune,Consumer,Online,Technology,Phones,P10028,C1157,10,26579.6,0.55,119608.19,92062.38,27545.81,0.2303003665551665,2023,12,Dec,Q4
SO00170,2024-09-24,South,Chennai,Home Office,Retail Store,Technology,Accessories,P10023,C1175,3,27615.93,0.2059,65788.36,49287.07,16501.29,0.2508238539461996,2024,9,Sep,Q3
SO00171,2023-08-23,West,Mumbai,Consumer,Retail Store,Office Supplies,Envelopes,P10041,C1540,9,954.89,0.1924,6940.45,3884.86,3055.59,0.44025819651463527,2023,8,Aug,Q3
SO00172,2023-08-15,South,Kochi,Consumer,Retail Store,Technology,Phones,P10034,C1173,2,26106.57,0.1051,46725.88,31606.82,15119.06,0.32356929393304096,2023,8,Aug,Q3
SO00173,2025-02-14,West,Surat,Home Office,Online,Office Supplies,Envelopes,P10010,C1054,8,1566.15,0.1345,10844.05,6137.91,4706.14,0.43398361313346956,2025,2,Feb,Q1
SO00174,2024-07-18,South,Chennai,Consumer,Distributor,Office Supplies,Binders,P10029,C1536,6,947.65,0.2972,3996.03,2592.58,1403.44,0.3512085745102014,2024,7,Jul,Q3
SO00175,2023-06-20,Central,Raipur,Corporate,Online,Technology,Laptops,P10025,C1501,1,24893.94,0.2677,18228.98,12188.82,6040.16,0.3313493130169653,2023,6,Jun,Q2
SO00176,2023-02-02,West,Ahmedabad,Consumer,Online,Technology,Phones,P10059,C1214,5,23087.42,0.2147,90654.14,62593.37,28060.77,0.30953655288109294,2023,2,Feb,Q1
SO00177,2024-10-05,Central,Nagpur,Consumer,Online,Office Supplies,Paper,P10059,C1529,7,1129.25,0.42,4585.12,2962.74,1622.38,0.353835886519873,2024,10,Oct,Q4
SO00178,2023-12-28,Central,Bhopal,Corporate,Online,Office Supplies,Pens,P10054,C1216,8,987.87,0.0787,7280.83,4432.08,2848.75,0.39126720442586904,2023,12,Dec,Q4
SO00179,2024-07-12,North,Lucknow,Consumer,Online,Furniture,Tables,P10046,C1277,9,7896.24,0.1854,57890.05,41690.74,16199.31,0.2798289170591492,2024,7,Jul,Q3
SO00180,2024-03-28,West,Mumbai,Consumer,Retail Store,Office Supplies,Binders,P10070,C1492,3,460.89,0.2883,984.12,590.62,393.5,0.39984961183595497,2024,3,Mar,Q1
SO00181,2023-09-29,West,Mumbai,Corporate,Distributor,Furniture,Storage,P10008,C1247,5,9446.29,0.55,21254.15,16029.14,5225.02,0.2458352839327849,2023,9,Sep,Q3
SO00182,2023-12-28,East,Kolkata,Consumer,Online,Office Supplies,Pens,P10055,C1322,4,905.17,0.4121,2128.54,1114.78,1013.75,0.47626542136863764,2023,12,Dec,Q4
SO00183,2024-03-31,West,Mumbai,Consumer,Online,Technology,Accessories,P10018,C1017,10,25989.8,0.55,116954.11,76744.66,40209.45,0.343805360923186,2024,3,Mar,Q1
SO00184,2024-11-15,South,Bengaluru,Consumer,Distributor,Furniture,Bookcases,P10069,C1580,10,6785.69,0.1494,57718.82,39604.03,18114.79,0.3138454666952651,2024,11,Nov,Q4
SO00185,2024-10-12,East,Patna,Corporate,Online,Furniture,Storage,P10008,C1221,7,10306.47,0.2278,55710.49,36473.5,19236.99,0.3453028325545154,2024,10,Oct,Q4
SO00186,2024-07-06,South,Kochi,Consumer,Online,Furniture,Tables,P10024,C1536,10,8469.17,0.2583,62814.45,43873.66,18940.79,0.3015355543191097,2024,7,Jul,Q3
SO00187,2025-10-24,North,Delhi,Consumer,Online,Office Supplies,Pens,P10038,C1391,5,1158.59,0.55,2606.82,1491.6,1115.22,0.42780859437935875,2025,10,Oct,Q4
SO00188,2023-07-31,South,Hyderabad,Consumer,Online,Technology,Accessories,P10051,C1411,4,18354.68,0.2999,51399.97,36685.96,14714.02,0.28626514762557254,2023,7,Jul,Q3
SO00189,2023-07-25,North,Lucknow,Home Office,Distributor,Technology,Accessories,P10034,C1443,6,15524.31,0.55,41915.63,31692.3,10223.33,0.24390257285885958,2023,7,Jul,Q3
SO00190,2025-02-05,East,Patna,Consumer,Online,Technology,Printers,P10088,C1081,4,24528.46,0.1329,85070.91,52902.68,32168.23,0.378134311717131,2025,2,Feb,Q1
SO00191,2023-04-14,North,Jaipur,Home Office,Retail Store,Technology,Laptops,P10047,C1076,9,25556.12,0.3858,141279.83,96038.86,45240.97,0.3202224266549585,2023,4,Apr,Q2
SO00192,2023-04-19,Central,Raipur,Consumer,Retail Store,Furniture,Bookcases,P10029,C1315,4,10486.29,0.2372,31996.19,20851.78,11144.41,0.3483042824786326,2023,4,Apr,Q2
SO00193,2025-06-20,East,Patna,Consumer,Online,Office Supplies,Pens,P10057,C1022,6,803.6,0.3273,3243.57,1663.91,1579.65,0.4870096837743597,2025,6,Jun,Q2
SO00194,2025-04-19,South,Hyderabad,Home Office,Distributor,Furniture,Bookcases,P10017,C1140,2,11088.04,0.2175,17352.82,11796.29,5556.54,0.32020962587060775,2025,4,Apr,Q2
SO00195,2025-06-20,South,Bengaluru,Corporate,Online,Office Supplies,Binders,P10084,C1141,2,782.65,0.55,704.38,425.69,278.69,0.39565291461994945,2025,6,Jun,Q2
SO00196,2024-01-26,West,Surat,Corporate,Retail Store,Technology,Accessories,P10058,C1518,8,20987.0,0.2806,120782.26,72496.63,48285.63,0.3997741886929422,2024,1,Jan,Q1
SO00197,2024-11-11,West,Ahmedabad,Consumer,Retail Store,Office Supplies,Paper,P10039,C1439,3,920.92,0.3289,1854.01,1092.62,761.39,0.4106720028478811,2024,11,Nov,Q4
SO00198,2023-08-07,North,Jaipur,Consumer,Retail Store,Office Supplies,Pens,P10097,C1073,4,918.72,0.3036,2559.21,1600.39,958.82,0.37465467859222185,2023,8,Aug,Q3
SO00199,2024-07-13,East,Kolkata,Corporate,Distributor,Furniture,Bookcases,P10068,C1301,3,3384.37,0.2266,7852.87,5466.34,2386.53,0.30390545112805895,2024,7,Jul,Q3
SO00200,2025-10-27,South,Chennai,Consumer,Retail Store,Furniture,Chairs,P10085,C1507,10,12823.24,0.1487,109164.33,74499.59,34664.74,0.3175464000008061,2025,10,Oct,Q4
SO00201,2024-01-02,South,Kochi,Consumer,Distributor,Furniture,Chairs,P10096,C1111,1,11487.14,0.4756,6024.23,4715.02,1309.21,0.2173240397527983,2024,1,Jan,Q1
SO00202,2025-12-06,North,Lucknow,Consumer,Online,Technology,Laptops,P10063,C1443,2,25382.28,0.2378,38691.55,26406.43,12285.11,0.31751403084135943,2025,12,Dec,Q4
SO00203,2024-08-11,West,Pune,Corporate,Retail Store,Furniture,Tables,P10009,C1549,8,9703.61,0.2884,55240.53,35503.05,19737.48,0.35730069932348585,2024,8,Aug,Q3
SO00204,2024-07-21,West,Pune,Consumer,Retail Store,Furniture,Tables,P10058,C1139,8,9226.42,0.55,33215.09,23093.46,10121.64,0.3047301693296631,2024,7,Jul,Q3
SO00205,2025-02-10,East,Guwahati,Consumer,Distributor,Furniture,Bookcases,P10071,C1021,1,10691.95,0.1525,9061.89,6546.73,2515.16,0.27755357877881986,2025,2,Feb,Q1
SO00206,2025-08-20,West,Surat,Home Office,Online,Furniture,Bookcases,P10055,C1544,8,7786.61,0.1312,54119.08,39235.29,14883.79,0.27501927231578954,2025,8,Aug,Q3
SO00207,2024-09-13,South,Bengaluru,Consumer,Online,Furniture,Bookcases,P10057,C1414,9,8820.53,0.55,35723.16,24901.06,10822.11,0.302943804523452,2024,9,Sep,Q3
SO00208,2025-06-13,West,Surat,Consumer,Retail Store,Technology,Phones,P10030,C1289,7,8311.1,0.4749,30551.11,19233.95,11317.16,0.37043367655054105,2025,6,Jun,Q2
SO00209,2024-12-21,South,Kochi,Consumer,Online,Office Supplies,Pens,P10015,C1147,3,1160.08,0.3987,2092.61,1199.96,892.65,0.4265725577150066,2024,12,Dec,Q4
SO00210,2024-02-16,East,Guwahati,Consumer,Online,Office Supplies,Paper,P10048,C1093,3,739.91,0.3087,1534.55,960.15,574.41,0.3743182040337558,2024,2,Feb,Q1
SO00211,2023-08-27,North,Lucknow,Home Office,Online,Furniture,Storage,P10025,C1171,10,7884.86,0.1851,64250.46,47813.86,16436.6,0.25582073653636095,2023,8,Aug,Q3
SO00212,2023-09-08,East,Patna,Consumer,Retail Store,Furniture,Chairs,P10051,C1364,9,11902.59,0.3078,74152.93,52499.48,21653.45,0.2920107135348529,2023,9,Sep,Q3
SO00213,2024-09-21,West,Ahmedabad,Home Office,Online,Furniture,Bookcases,P10006,C1534,3,9358.71,0.3076,19441.14,13212.84,6228.3,0.3203670155145223,2024,9,Sep,Q3
SO00214,2024-12-16,North,Delhi,Consumer,Retail Store,Office Supplies,Pens,P10054,C1003,2,718.28,0.4242,827.23,409.94,417.29,0.5044425371420282,2024,12,Dec,Q4
SO00215,2023-07-25,South,Hyderabad,Consumer,Online,Technology,Laptops,P10098,C1124,10,26090.1,0.341,171922.04,110454.91,61467.13,0.35752908702107067,2023,7,Jul,Q3
SO00216,2023-11-13,North,Delhi,Corporate,Retail Store,Technology,Printers,P10009,C1092,7,28943.07,0.3036,141086.11,88031.5,53054.6,0.3760441052630908,2023,11,Nov,Q4
SO00217,2025-06-13,Central,Bhopal,Consumer,Retail Store,Office Supplies,Paper,P10016,C1054,10,1306.73,0.1853,10645.57,7041.18,3604.39,0.3385812126546535,2025,6,Jun,Q2
SO00218,2024-09-07,South,Chennai,Home Office,Distributor,Technology,Accessories,P10038,C1062,1,20560.9,0.096,18587.93,12478.54,6109.39,0.3286751133665771,2024,9,Sep,Q3
SO00219,2024-05-19,South,Kochi,Consumer,Retail Store,Office Supplies,Binders,P10096,C1388,5,1046.71,0.0843,4792.21,3004.73,1787.48,0.3729970097303749,2024,5,May,Q2
SO00220,2025-06-05,North,Lucknow,Corporate,Online,Technology,Phones,P10056,C1217,1,25545.38,0.0885,23283.87,15834.18,7449.69,0.31995067830218943,2025,6,Jun,Q2
SO00221,2024-01-01,Central,Indore,Consumer,Retail Store,Technology,Phones,P10013,C1400,2,29333.92,0.2704,42806.97,32971.03,9835.94,0.22977426339682533,2024,1,Jan,Q1
SO00222,2025-03-13,North,Lucknow,Consumer,Online,Technology,Accessories,P10003,C1355,5,14236.4,0.2401,54088.42,36639.84,17448.58,0.32259363464490187,2025,3,Mar,Q1
SO00223,2024-12-09,Central,Nagpur,Consumer,Retail Store,Furniture,Chairs,P10005,C1315,2,11282.0,0.1271,19696.59,14507.41,5189.18,0.26345575553941064,2024,12,Dec,Q4
SO00224,2025-02-18,East,Guwahati,Corporate,Retail Store,Office Supplies,Binders,P10089,C1571,2,332.99,0.3743,416.72,231.96,184.76,0.443367248992129,2025,2,Feb,Q1
SO00225,2025-09-27,North,Jaipur,Corporate,Retail Store,Furniture,Chairs,P10079,C1043,8,8891.27,0.1487,60556.37,45026.0,15530.38,0.2564615415355973,2025,9,Sep,Q3
SO00226,2025-02-18,East,Bhubaneswar,Corporate,Online,Furniture,Tables,P10020,C1150,2,11893.71,0.1263,20783.69,13337.77,7445.92,0.3582578454547773,2025,2,Feb,Q1
SO00227,2025-10-28,North,Lucknow,Corporate,Distributor,Technology,Phones,P10035,C1073,7,29345.18,0.2756,148805.92,102103.55,46702.37,0.3138475270338707,2025,10,Oct,Q4
SO00228,2023-06-28,North,Jaipur,Corporate,Retail Store,Office Supplies,Pens,P10029,C1350,5,952.21,0.2287,3672.25,2186.6,1485.65,0.4045612362992716,2023,6,Jun,Q2
SO00229,2024-05-08,South,Chennai,Consumer,Online,Technology,Printers,P10008,C1192,6,24035.77,0.55,64896.58,41630.34,23266.24,0.35851257493075905,2024,5,May,Q2
SO00230,2025-05-11,North,Lucknow,Consumer,Retail Store,Office Supplies,Envelopes,P10011,C1375,4,769.31,0.3447,2016.39,1166.65,849.74,0.421416491849295,2025,5,May,Q2
SO00231,2023-04-06,North,Jaipur,Consumer,Online,Furniture,Tables,P10048,C1089,7,6336.51,0.3507,28801.18,20585.51,8215.66,0.2852542847202788,2023,4,Apr,Q2
SO00232,2024-06-13,West,Ahmedabad,Consumer,Online,Office Supplies,Pens,P10063,C1201,7,728.4,0.4161,2977.36,1386.09,1591.27,0.5344566998952092,2024,6,Jun,Q2
SO00233,2025-11-27,Central,Nagpur,Corporate,Online,Technology,Accessories,P10060,C1589,4,35115.06,0.55,63207.12,41838.81,21368.31,0.33806808473475775,2025,11,Nov,Q4
SO00234,2023-09-27,West,Ahmedabad,Home Office,Retail Store,Technology,Accessories,P10072,C1422,6,30874.86,0.2648,136190.55,91193.93,44996.63,0.3303946566042945,2023,9,Sep,Q3
SO00235,2023-09-04,East,Patna,Consumer,Distributor,Technology,Laptops,P10022,C1383,1,27469.48,0.1843,22406.09,17624.01,4782.07,0.21342724232563556,2023,9,Sep,Q3
SO00236,2024-01-23,North,Delhi,Consumer,Online,Office Supplies,Binders,P10090,C1315,6,1512.14,0.4612,4888.6,2866.64,2021.95,0.4136051221208526,2024,1,Jan,Q1
SO00237,2024-11-29,East,Bhubaneswar,Corporate,Online,Technology,Printers,P10081,C1567,6,25793.03,0.0797,142420.65,91656.22,50764.43,0.35644009488792533,2024,11,Nov,Q4
SO00238,2025-07-24,South,Hyderabad,Consumer,Retail Store,Furniture,Storage,P10097,C1140,4,10343.61,0.2629,30497.92,22910.03,7587.89,0.2488002460495667,2025,7,Jul,Q3
SO00239,2025-08-31,Central,Raipur,Consumer,Online,Technology,Accessories,P10023,C1424,10,31432.17,0.218,245810.08,170618.37,75191.71,0.3058935174668183,2025,8,Aug,Q3
SO00240,2024-01-25,South,Bengaluru,Home Office,Retail Store,Technology,Phones,P10006,C1273,1,17362.0,0.0869,15853.6,10643.33,5210.27,0.3286490134732805,2024,1,Jan,Q1
SO00241,2023-07-03,South,Chennai,Corporate,Retail Store,Office Supplies,Pens,P10083,C1494,10,831.99,0.2672,6096.75,4070.51,2026.25,0.332349202443925,2023,7,Jul,Q3
SO00242,2023-09-09,South,Kochi,Home Office,Online,Technology,Accessories,P10016,C1367,8,24169.82,0.3707,121677.64,79117.5,42560.13,0.3497777405939168,2023,9,Sep,Q3
SO00243,2023-07-03,East,Guwahati,Consumer,Distributor,Technology,Laptops,P10080,C1283,10,23744.37,0.3633,151174.9,96113.15,55061.76,0.36422554273229224,2023,7,Jul,Q3
SO00244,2023-09-28,East,Guwahati,Consumer,Online,Office Supplies,Envelopes,P10086,C1433,2,1206.62,0.1476,2057.1,1147.5,909.6,0.4421758786641389,2023,9,Sep,Q3
SO00245,2024-03-21,East,Patna,Consumer,Online,Technology,Phones,P10067,C1192,9,28014.99,0.211,198937.44,142501.98,56435.46,0.28368445879267373,2024,3,Mar,Q1
SO00246,2023-05-18,South,Chennai,Consumer,Retail Store,Technology,Accessories,P10011,C1030,5,15214.56,0.1322,66012.67,45357.0,20655.67,0.3129046287629329,2023,5,May,Q2
SO00247,2023-04-18,North,Delhi,Corporate,Retail Store,Technology,Accessories,P10052,C1543,6,31029.66,0.2205,145118.66,100723.53,44395.13,0.30592295987297563,2023,4,Apr,Q2
SO00248,2025-05-06,West,Mumbai,Home Office,Retail Store,Furniture,Storage,P10090,C1529,10,11260.86,0.3916,68512.15,48315.66,20196.49,0.29478698303877493,2025,5,May,Q2
SO00249,2024-10-18,Central,Nagpur,Home Office,Online,Technology,Phones,P10069,C1006,8,25197.35,0.499,100982.93,64883.21,36099.73,0.35748348755576814,2024,10,Oct,Q4
SO00250,2025-09-08,North,Lucknow,Consumer,Online,Furniture,Tables,P10044,C1384,6,9656.45,0.1431,49646.8,36860.71,12786.09,0.25754107011932287,2025,9,Sep,Q3
SO00251,2025-06-05,East,Guwahati,Corporate,Online,Office Supplies,Pens,P10050,C1363,4,309.97,0.3629,789.9,500.7,289.2,0.3661222939612609,2025,6,Jun,Q2
SO00252,2025-12-24,East,Patna,Corporate,Retail Store,Office Supplies,Binders,P10031,C1194,4,776.59,0.2576,2306.17,1281.73,1024.44,0.44421703517086775,2025,12,Dec,Q4
SO00253,2025-02-09,South,Chennai,Consumer,Online,Furniture,Bookcases,P10018,C1230,8,8371.78,0.2942,47267.71,31939.88,15327.83,0.324276974704296,2025,2,Feb,Q1
SO00254,2025-05-31,West,Ahmedabad,Consumer,Distributor,Furniture,Storage,P10074,C1457,5,7488.3,0.5246,17800.69,13099.92,4700.77,0.2640779655170671,2025,5,May,Q2
SO00255,2025-10-26,South,Kochi,Home Office,Retail Store,Technology,Accessories,P10084,C1193,4,14610.93,0.1221,51306.71,34559.5,16747.21,0.32641364063296985,2025,10,Oct,Q4
SO00256,2023-05-30,West,Surat,Corporate,Distributor,Technology,Accessories,P10025,C1030,7,6570.82,0.0822,42214.74,30298.06,11916.68,0.2822871821548587,2023,5,May,Q2
SO00257,2025-07-12,North,Delhi,Corporate,Distributor,Furniture,Bookcases,P10011,C1459,10,11262.35,0.2272,87035.68,60240.43,26795.25,0.3078651192246674,2025,7,Jul,Q3
SO00258,2024-02-09,Central,Raipur,Consumer,Distributor,Technology,Phones,P10057,C1262,9,18080.24,0.3769,101390.03,74453.09,26936.94,0.26567641808568354,2024,2,Feb,Q1
SO00259,2024-05-05,South,Chennai,Consumer,Retail Store,Technology,Printers,P10012,C1575,2,22381.31,0.1647,37390.02,25320.86,12069.15,0.32279068050779325,2024,5,May,Q2
SO00260,2023-05-21,Central,Raipur,Consumer,Online,Office Supplies,Paper,P10037,C1180,5,938.28,0.2472,3531.55,1854.09,1677.45,0.47498973538531236,2023,5,May,Q2
SO00261,2025-03-07,South,Bengaluru,Corporate,Online,Furniture,Tables,P10069,C1146,5,6953.42,0.4282,19878.41,13108.79,6769.62,0.340551382127645,2025,3,Mar,Q1
SO00262,2025-08-07,North,Chandigarh,Home Office,Online,Furniture,Bookcases,P10032,C1009,4,5944.35,0.1832,19422.49,12982.66,6439.83,0.3315656231513055,2025,8,Aug,Q3
SO00263,2024-01-23,North,Chandigarh,Corporate,Online,Technology,Accessories,P10095,C1339,4,19513.78,0.1774,64208.93,47664.4,16544.53,0.2576671188882917,2024,1,Jan,Q1
SO00264,2023-10-15,West,Surat,Corporate,Retail Store,Furniture,Tables,P10012,C1306,7,8972.2,0.2327,48187.7,35335.76,12851.94,0.2667058191198169,2023,10,Oct,Q4
SO00265,2024-08-29,East,Bhubaneswar,Consumer,Online,Furniture,Storage,P10027,C1490,7,9995.15,0.2092,55327.05,40958.9,14368.15,0.2596948508912006,2024,8,Aug,Q3
SO00266,2025-05-30,Central,Indore,Corporate,Online,Office Supplies,Binders,P10037,C1303,9,892.52,0.1517,6814.41,3563.28,3251.13,0.4770963296895843,2025,5,May,Q2
SO00267,2023-07-04,Central,Bhopal,Home Office,Online,Technology,Phones,P10060,C1039,2,15400.66,0.1621,25807.6,17588.37,8219.23,0.3184809900959407,2023,7,Jul,Q3
SO00268,2024-07-31,East,Kolkata,Consumer,Retail Store,Furniture,Storage,P10022,C1332,2,12636.59,0.55,11372.93,8730.35,2642.58,0.23235700914364196,2024,7,Jul,Q3
SO00269,2023-02-05,Central,Bhopal,Corporate,Distributor,Office Supplies,Pens,P10021,C1452,1,1000.92,0.2956,705.02,393.81,311.21,0.44142010155740263,2023,2,Feb,Q1
SO00270,2024-12-10,West,Surat,Corporate,Online,Office Supplies,Pens,P10031,C1245,1,694.75,0.2289,535.72,328.1,207.62,0.38755319943253935,2024,12,Dec,Q4
SO00271,2025-02-23,East,Guwahati,Corporate,Distributor,Technology,Laptops,P10091,C1508,4,26015.49,0.55,46827.88,33455.74,13372.15,0.2855595854435435,2025,2,Feb,Q1
SO00272,2023-03-13,North,Chandigarh,Consumer,Distributor,Technology,Accessories,P10001,C1437,8,16748.45,0.2017,106956.43,76899.46,30056.97,0.2810206922575857,2023,3,Mar,Q1
SO00273,2024-12-06,West,Surat,Corporate,Online,Furniture,Chairs,P10091,C1102,3,6487.69,0.2911,13797.09,9546.11,4250.98,0.30810699937450575,2024,12,Dec,Q4
SO00274,2024-11-15,West,Mumbai,Consumer,Online,Furniture,Chairs,P10028,C1077,6,6614.66,0.3378,26280.89,19153.46,7127.43,0.2712020026719034,2024,11,Nov,Q4
SO00275,2023-05-17,North,Jaipur,Home Office,Online,Technology,Accessories,P10042,C1369,10,24509.31,0.2734,178093.4,105317.76,72775.64,0.40863749021580814,2023,5,May,Q2
SO00276,2023-11-24,East,Patna,Consumer,Distributor,Office Supplies,Envelopes,P10089,C1269,9,1172.89,0.3127,7255.2,4544.4,2710.8,0.37363546146212373,2023,11,Nov,Q4
SO00277,2024-01-16,West,Ahmedabad,Corporate,Distributor,Technology,Laptops,P10025,C1538,10,26480.95,0.1887,214829.58,135547.44,79282.13,0.36904661825433915,2024,1,Jan,Q1
SO00278,2025-12-13,East,Kolkata,Consumer,Retail Store,Technology,Laptops,P10038,C1576,3,8371.28,0.2627,18517.27,11091.93,7425.33,0.40099485507312904,2025,12,Dec,Q4
